flight_id,date_key,airline_key,origin_key,dest_key,op_carrier_fl_num,crs_dep_time,dep_time,dep_delay,crs_arr_time,arr_time,arr_delay,taxi_out,taxi_in,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,cancelled,diverted,cancellation_code
174,20240928,2,79,165,1528.0,820,823.0,3.0,1051,1044.0,-7.0,35.0,6.0,331.0,321.0,280.0,2311.0,0,0,0,0,0,0,0,
175,20240425,9,83,173,3359.0,2110,2108.0,-2.0,2233,2244.0,11.0,24.0,17.0,83.0,96.0,55.0,351.0,0,0,0,0,0,0,0,
176,20240512,2,64,65,1473.0,1330,1327.0,-3.0,1451,1448.0,-3.0,19.0,7.0,81.0,81.0,55.0,347.0,0,0,0,0,0,0,0,
177,20240206,15,40,62,5659.0,925,919.0,-6.0,1146,1145.0,-1.0,45.0,15.0,141.0,146.0,86.0,563.0,0,0,0,0,0,0,0,
178,20240121,13,229,142,1274.0,1025,1017.0,-8.0,1134,1117.0,-17.0,11.0,7.0,69.0,60.0,42.0,182.0,0,0,0,0,0,0,0,
179,20240112,1,155,244,5227.0,1300,1255.0,-5.0,1454,1442.0,-12.0,23.0,7.0,114.0,107.0,77.0,427.0,0,0,0,0,0,0,0,
180,20241209,4,174,221,761.0,1320,1315.0,-5.0,1625,1600.0,-25.0,17.0,3.0,185.0,165.0,145.0,1035.0,0,0,0,0,0,0,0,
181,20241229,14,268,256,3401.0,1830,2051.0,141.0,2000,2214.0,134.0,9.0,9.0,90.0,83.0,65.0,447.0,5,0,0,0,129,0,0,
182,20240817,5,18,92,3094.0,1332,1328.0,-4.0,1339,1323.0,-16.0,12.0,4.0,67.0,55.0,39.0,240.0,0,0,0,0,0,0,0,
183,20240826,11,53,64,5194.0,1615,1601.0,-14.0,1719,1713.0,-6.0,14.0,31.0,64.0,72.0,27.0,88.0,0,0,0,0,0,0,0,
184,20240809,5,157,266,2878.0,712,706.0,-6.0,1045,1019.0,-26.0,9.0,12.0,153.0,133.0,112.0,909.0,0,0,0,0,0,0,0,
185,20241230,1,89,205,4851.0,1735,1728.0,-7.0,1855,1835.0,-20.0,19.0,6.0,80.0,67.0,42.0,232.0,0,0,0,0,0,0,0,
186,20241230,2,98,83,1796.0,1239,1304.0,25.0,1549,1555.0,6.0,19.0,9.0,250.0,231.0,203.0,1372.0,0,0,0,0,0,0,0,
187,20240503,9,64,92,3933.0,1316,1316.0,0.0,1404,1401.0,-3.0,32.0,4.0,108.0,105.0,69.0,437.0,0,0,0,0,0,0,0,
188,20240816,5,82,174,866.0,1031,1021.0,-10.0,1622,1601.0,-21.0,22.0,12.0,231.0,220.0,186.0,1620.0,0,0,0,0,0,0,0,
189,20240207,12,143,225,6193.0,535,526.0,-9.0,739,741.0,2.0,18.0,8.0,184.0,195.0,169.0,1009.0,0,0,0,0,0,0,0,
190,20240606,2,20,64,2989.0,815,810.0,-5.0,1207,1201.0,-6.0,23.0,9.0,172.0,171.0,139.0,1032.0,0,0,0,0,0,0,0,
191,20240103,14,82,20,2716.0,2120,2134.0,14.0,25,27.0,2.0,9.0,4.0,125.0,113.0,100.0,775.0,0,0,0,0,0,0,0,
192,20240306,12,276,145,3717.0,1540,1533.0,-7.0,1645,1651.0,6.0,33.0,4.0,65.0,78.0,41.0,188.0,0,0,0,0,0,0,0,
193,20241108,15,155,79,4546.0,2059,2052.0,-7.0,2237,2307.0,30.0,30.0,53.0,98.0,135.0,52.0,213.0,0,0,30,0,0,0,0,
194,20241109,12,165,249,5410.0,928,926.0,-2.0,1113,1106.0,-7.0,34.0,5.0,105.0,100.0,61.0,391.0,0,0,0,0,0,0,0,
195,20240203,2,194,155,1357.0,1949,1946.0,-3.0,2250,2241.0,-9.0,14.0,12.0,181.0,175.0,149.0,1089.0,0,0,0,0,0,0,0,
196,20240521,5,206,18,2524.0,1451,1445.0,-6.0,1720,1712.0,-8.0,11.0,15.0,89.0,87.0,61.0,425.0,0,0,0,0,0,0,0,
197,20240926,13,106,98,1937.0,1950,2002.0,12.0,2250,2248.0,-2.0,26.0,7.0,180.0,166.0,133.0,1065.0,0,0,0,0,0,0,0,
198,20241003,14,20,38,4771.0,1225,1222.0,-3.0,1425,1412.0,-13.0,12.0,6.0,120.0,110.0,92.0,756.0,0,0,0,0,0,0,0,
199,20241030,7,197,227,2596.0,834,824.0,-10.0,1202,1153.0,-9.0,8.0,4.0,148.0,149.0,137.0,1033.0,0,0,0,0,0,0,0,
200,20240824,10,163,266,203.0,1235,1229.0,-6.0,1518,1711.0,113.0,14.0,140.0,163.0,282.0,128.0,867.0,0,0,113,0,0,0,0,
201,20240112,3,268,98,292.0,805,,,1640,,,,,335.0,,,2565.0,0,0,0,0,0,1,0,A
202,20240409,13,143,216,787.0,2135,2143.0,8.0,12,2359.0,-13.0,15.0,7.0,157.0,136.0,114.0,925.0,0,0,0,0,0,0,0,
203,20240905,2,83,215,810.0,1852,1847.0,-5.0,2002,2004.0,2.0,23.0,11.0,190.0,197.0,163.0,1188.0,0,0,0,0,0,0,0,
204,20240713,12,243,276,4004.0,615,608.0,-7.0,855,851.0,-4.0,22.0,7.0,100.0,103.0,74.0,525.0,0,0,0,0,0,0,0,
205,20241120,7,282,290,2988.0,1100,1041.0,-19.0,1352,1310.0,-42.0,19.0,4.0,172.0,149.0,126.0,1142.0,0,0,0,0,0,0,0,
206,20241121,15,62,174,4513.0,1755,1831.0,36.0,1930,2018.0,48.0,15.0,9.0,95.0,107.0,83.0,419.0,0,0,22,0,26,0,0,
207,20240229,1,174,177,4930.0,1645,1643.0,-2.0,1921,1858.0,-23.0,17.0,4.0,216.0,195.0,174.0,1085.0,0,0,0,0,0,0,0,
208,20240215,14,282,38,2345.0,1655,1816.0,81.0,1800,1916.0,76.0,11.0,6.0,125.0,120.0,103.0,648.0,0,0,0,0,76,0,0,
209,20240501,14,215,82,3602.0,1415,1434.0,19.0,1725,1734.0,9.0,11.0,8.0,130.0,120.0,101.0,819.0,0,0,0,0,0,0,0,
210,20241122,15,38,174,5601.0,1307,1306.0,-1.0,1630,1632.0,2.0,16.0,32.0,143.0,146.0,98.0,764.0,0,0,0,0,0,0,0,
211,20241028,15,40,174,5732.0,900,854.0,-6.0,1025,1015.0,-10.0,22.0,11.0,85.0,81.0,48.0,184.0,0,0,0,0,0,0,0,
212,20240110,2,283,83,537.0,700,659.0,-1.0,903,903.0,0.0,11.0,14.0,123.0,124.0,99.0,550.0,0,0,0,0,0,0,0,
213,20241019,14,165,225,3552.0,1805,1759.0,-6.0,1940,1916.0,-24.0,15.0,4.0,95.0,77.0,58.0,370.0,0,0,0,0,0,0,0,
214,20240809,4,275,184,1634.0,1430,1451.0,21.0,1742,1758.0,16.0,12.0,13.0,192.0,187.0,162.0,1189.0,6,0,0,0,10,0,0,
215,20240426,13,135,165,1169.0,2140,2136.0,-4.0,606,559.0,-7.0,16.0,13.0,326.0,323.0,294.0,2556.0,0,0,0,0,0,0,0,
216,20241020,12,216,101,5934.0,1250,1242.0,-8.0,1454,1425.0,-29.0,18.0,6.0,124.0,103.0,79.0,557.0,0,0,0,0,0,0,0,
217,20240728,5,18,278,743.0,1706,1706.0,0.0,1857,1859.0,2.0,20.0,7.0,291.0,293.0,266.0,2092.0,0,0,0,0,0,0,0,
218,20240521,13,82,3,651.0,1552,1552.0,0.0,1714,1706.0,-8.0,17.0,2.0,82.0,74.0,55.0,349.0,0,0,0,0,0,0,0,
219,20240615,11,71,64,5264.0,640,632.0,-8.0,810,801.0,-9.0,20.0,22.0,90.0,89.0,47.0,221.0,0,0,0,0,0,0,0,
220,20240911,12,174,213,3998.0,1830,1826.0,-4.0,2115,2103.0,-12.0,18.0,4.0,225.0,217.0,195.0,1341.0,0,0,0,0,0,0,0,
221,20240604,14,257,18,3669.0,1730,1851.0,81.0,2055,2205.0,70.0,6.0,6.0,145.0,134.0,122.0,874.0,39,0,0,0,31,0,0,
222,20240507,14,135,165,5240.0,1310,1306.0,-4.0,2145,2130.0,-15.0,20.0,6.0,335.0,324.0,298.0,2556.0,0,0,0,0,0,0,0,
223,20241002,7,73,267,2005.0,800,755.0,-5.0,1002,953.0,-9.0,14.0,6.0,122.0,118.0,98.0,735.0,0,0,0,0,0,0,0,
224,20241121,14,225,50,2100.0,1420,1431.0,11.0,1450,1448.0,-2.0,9.0,2.0,90.0,77.0,66.0,369.0,0,0,0,0,0,0,0,
225,20240630,14,163,165,3934.0,725,742.0,17.0,835,850.0,15.0,20.0,6.0,70.0,68.0,42.0,236.0,15,0,0,0,0,0,0,
226,20240112,5,18,268,916.0,820,832.0,12.0,1050,1108.0,18.0,12.0,6.0,330.0,336.0,318.0,2139.0,12,0,6,0,0,0,0,
227,20240413,13,82,20,288.0,1753,1753.0,0.0,2106,2058.0,-8.0,22.0,5.0,133.0,125.0,98.0,775.0,0,0,0,0,0,0,0,
228,20241227,6,275,293,3979.0,1028,1023.0,-5.0,1246,1249.0,3.0,22.0,6.0,198.0,206.0,178.0,1237.0,0,0,0,0,0,0,0,
229,20240727,2,184,79,2884.0,2041,2039.0,-2.0,2258,2300.0,2.0,28.0,4.0,137.0,141.0,109.0,759.0,0,0,0,0,0,0,0,
230,20240108,12,276,273,3705.0,800,758.0,-2.0,931,916.0,-15.0,33.0,2.0,151.0,138.0,103.0,584.0,0,0,0,0,0,0,0,
231,20240630,5,276,18,882.0,958,1012.0,14.0,1549,1556.0,7.0,16.0,8.0,231.0,224.0,200.0,1590.0,0,0,0,0,0,0,0,
232,20240416,10,51,293,3829.0,558,557.0,-1.0,824,805.0,-19.0,11.0,5.0,146.0,128.0,112.0,842.0,0,0,0,0,0,0,0,
233,20241115,5,199,18,1629.0,1735,1727.0,-8.0,1956,2003.0,7.0,31.0,13.0,81.0,96.0,52.0,302.0,0,0,0,0,0,0,0,
234,20240715,2,152,83,1438.0,1305,1256.0,-9.0,1650,1630.0,-20.0,13.0,9.0,165.0,154.0,132.0,1047.0,0,0,0,0,0,0,0,
235,20240521,5,293,18,1228.0,948,942.0,-6.0,1118,1113.0,-5.0,12.0,7.0,90.0,91.0,72.0,406.0,0,0,0,0,0,0,0,
236,20240102,1,183,155,4939.0,1000,1005.0,5.0,1355,1409.0,14.0,30.0,8.0,175.0,184.0,146.0,1113.0,0,0,0,0,0,0,0,
237,20240510,10,249,163,1792.0,2124,2148.0,24.0,2251,2303.0,12.0,15.0,5.0,87.0,75.0,55.0,345.0,0,0,0,0,0,0,0,
238,20240620,14,77,283,4507.0,600,600.0,0.0,745,734.0,-11.0,14.0,7.0,105.0,94.0,73.0,546.0,0,0,0,0,0,0,0,
239,20241122,11,79,25,5101.0,1219,1211.0,-8.0,1338,1331.0,-7.0,20.0,4.0,79.0,80.0,56.0,313.0,0,0,0,0,0,0,0,
240,20240409,5,205,98,2284.0,1959,1958.0,-1.0,2336,2322.0,-14.0,16.0,6.0,157.0,144.0,122.0,1008.0,0,0,0,0,0,0,0,
241,20240315,12,82,128,5746.0,1900,1855.0,-5.0,2010,1942.0,-28.0,16.0,3.0,70.0,47.0,28.0,152.0,0,0,0,0,0,0,0,
242,20240122,5,154,40,2359.0,700,655.0,-5.0,942,930.0,-12.0,11.0,11.0,162.0,155.0,133.0,1010.0,0,0,0,0,0,0,0,
243,20240229,2,64,79,527.0,1838,1833.0,-5.0,1958,1947.0,-11.0,19.0,4.0,80.0,74.0,51.0,331.0,0,0,0,0,0,0,0,
244,20240506,12,276,145,3717.0,1715,1712.0,-3.0,1817,1817.0,0.0,20.0,4.0,62.0,65.0,41.0,188.0,0,0,0,0,0,0,0,
245,20240215,11,64,172,5136.0,1817,1823.0,6.0,1942,1940.0,-2.0,19.0,3.0,85.0,77.0,55.0,281.0,0,0,0,0,0,0,0,
246,20241012,2,224,154,1453.0,1111,1104.0,-7.0,1339,1326.0,-13.0,18.0,9.0,148.0,142.0,115.0,742.0,0,0,0,0,0,0,0,
247,20240629,4,49,155,201.0,533,529.0,-4.0,700,704.0,4.0,18.0,10.0,87.0,95.0,67.0,301.0,0,0,0,0,0,0,0,
248,20241017,10,275,106,262.0,1917,1932.0,15.0,2205,2204.0,-1.0,13.0,5.0,168.0,152.0,134.0,1046.0,0,0,0,0,0,0,0,
249,20240104,5,18,244,1518.0,1955,1955.0,0.0,2117,2112.0,-5.0,14.0,5.0,82.0,77.0,58.0,356.0,0,0,0,0,0,0,0,
250,20240504,14,211,163,2684.0,1550,1541.0,-9.0,1720,1704.0,-16.0,13.0,6.0,90.0,83.0,64.0,407.0,0,0,0,0,0,0,0,
251,20240307,2,257,194,1604.0,523,519.0,-4.0,859,856.0,-3.0,14.0,10.0,156.0,157.0,133.0,1143.0,0,0,0,0,0,0,0,
252,20240919,2,83,148,2456.0,1100,1054.0,-6.0,1411,1403.0,-8.0,19.0,5.0,131.0,129.0,105.0,761.0,0,0,0,0,0,0,0,
253,20240822,12,216,108,5458.0,845,836.0,-9.0,1042,1033.0,-9.0,38.0,3.0,117.0,117.0,76.0,462.0,0,0,0,0,0,0,0,
254,20240105,13,154,143,1501.0,700,657.0,-3.0,836,851.0,15.0,13.0,20.0,156.0,174.0,141.0,817.0,0,0,15,0,0,0,0,
255,20240703,5,83,205,2972.0,1031,1026.0,-5.0,1310,1301.0,-9.0,36.0,7.0,159.0,155.0,112.0,852.0,0,0,0,0,0,0,0,
256,20240630,13,89,143,1681.0,605,620.0,15.0,827,826.0,-1.0,12.0,4.0,142.0,126.0,110.0,802.0,0,0,0,0,0,0,0,
257,20240102,14,3,186,1472.0,720,725.0,5.0,1055,1059.0,4.0,13.0,5.0,155.0,154.0,136.0,1121.0,0,0,0,0,0,0,0,
258,20241025,13,113,82,1255.0,1332,1324.0,-8.0,1647,1624.0,-23.0,10.0,6.0,135.0,120.0,104.0,836.0,0,0,0,0,0,0,0,
259,20241223,5,40,205,1138.0,740,753.0,13.0,1012,1038.0,26.0,45.0,10.0,212.0,225.0,170.0,1124.0,13,0,13,0,0,0,0,
260,20240822,2,225,155,1280.0,2216,2226.0,10.0,614,612.0,-2.0,17.0,5.0,298.0,286.0,264.0,2153.0,0,0,0,0,0,0,0,
261,20240119,5,18,118,1621.0,924,922.0,-2.0,950,941.0,-9.0,15.0,3.0,86.0,79.0,61.0,352.0,0,0,0,0,0,0,0,
262,20240510,4,40,49,2215.0,1257,1259.0,2.0,1429,1422.0,-7.0,15.0,3.0,92.0,83.0,65.0,395.0,0,0,0,0,0,0,0,
263,20240419,3,266,249,653.0,1303,1400.0,57.0,1447,1536.0,49.0,17.0,6.0,104.0,96.0,73.0,564.0,49,0,0,0,0,0,0,
264,20240706,12,143,144,4657.0,2136,2157.0,21.0,2328,2337.0,9.0,17.0,6.0,112.0,100.0,77.0,542.0,0,0,0,0,0,0,0,
265,20240201,14,77,163,1981.0,1750,,,1850,,,,,180.0,,,1067.0,0,0,0,0,0,1,0,C
266,20240623,13,266,98,1334.0,1210,1211.0,1.0,2039,2013.0,-26.0,31.0,7.0,329.0,302.0,264.0,2402.0,0,0,0,0,0,0,0,
267,20241009,12,82,139,5250.0,1759,1753.0,-6.0,2147,2128.0,-19.0,19.0,5.0,168.0,155.0,131.0,1048.0,0,0,0,0,0,0,0,
268,20240414,11,64,210,5110.0,2243,2312.0,29.0,2349,21.0,32.0,30.0,2.0,66.0,69.0,37.0,191.0,29,0,3,0,0,0,0,
269,20240920,12,266,113,3754.0,1130,1122.0,-8.0,1245,1221.0,-24.0,16.0,5.0,75.0,59.0,38.0,224.0,0,0,0,0,0,0,0,
270,20240721,11,64,210,5324.0,2243,126.0,163.0,2359,244.0,165.0,27.0,4.0,76.0,78.0,47.0,191.0,0,49,2,0,114,0,0,
271,20240802,2,79,40,2134.0,1005,1043.0,38.0,1151,1212.0,21.0,21.0,9.0,106.0,89.0,59.0,399.0,21,0,0,0,0,0,0,
272,20241017,12,266,113,4145.0,1345,1345.0,0.0,1500,1456.0,-4.0,24.0,4.0,75.0,71.0,43.0,224.0,0,0,0,0,0,0,0,
273,20241202,11,64,110,5366.0,2128,2122.0,-6.0,2315,2314.0,-1.0,28.0,7.0,107.0,112.0,77.0,460.0,0,0,0,0,0,0,0,
274,20240118,5,18,265,2448.0,1124,1114.0,-10.0,1245,1230.0,-15.0,17.0,6.0,81.0,76.0,53.0,321.0,0,0,0,0,0,0,0,
275,20241009,13,216,89,630.0,2020,2015.0,-5.0,2147,2139.0,-8.0,32.0,4.0,87.0,84.0,48.0,299.0,0,0,0,0,0,0,0,
276,20240729,10,18,163,979.0,754,750.0,-4.0,909,902.0,-7.0,20.0,8.0,255.0,252.0,224.0,1747.0,0,0,0,0,0,0,0,
277,20241214,2,90,64,615.0,1344,1336.0,-8.0,1538,1529.0,-9.0,15.0,14.0,114.0,113.0,84.0,500.0,0,0,0,0,0,0,0,
278,20240226,9,83,192,3404.0,2146,2141.0,-5.0,2316,2311.0,-5.0,20.0,4.0,90.0,90.0,66.0,431.0,0,0,0,0,0,0,0,
279,20240320,11,224,244,5041.0,1158,1216.0,18.0,1332,1348.0,16.0,25.0,4.0,94.0,92.0,63.0,337.0,16,0,0,0,0,0,0,
280,20240521,2,216,16,1309.0,1700,1657.0,-3.0,2031,2030.0,-1.0,16.0,25.0,391.0,393.0,352.0,2846.0,0,0,0,0,0,0,0,
281,20240326,5,205,216,1506.0,1525,1636.0,71.0,1658,1858.0,120.0,59.0,19.0,93.0,142.0,64.0,334.0,0,0,49,0,71,0,0,
282,20240709,10,51,106,1930.0,2109,2119.0,10.0,2351,2337.0,-14.0,12.0,6.0,162.0,138.0,120.0,925.0,0,0,0,0,0,0,0,
283,20240802,5,186,18,1063.0,1028,1203.0,95.0,1317,1450.0,93.0,14.0,5.0,109.0,107.0,88.0,591.0,0,0,0,0,93,0,0,
284,20240619,5,268,18,533.0,1519,1548.0,29.0,2300,2305.0,5.0,12.0,9.0,281.0,257.0,236.0,2139.0,0,0,0,0,0,0,0,
285,20241224,2,225,257,3065.0,1010,1129.0,79.0,1329,1429.0,60.0,14.0,4.0,139.0,120.0,102.0,843.0,1,0,0,0,59,0,0,
286,20240602,14,306,38,1842.0,1800,1759.0,-1.0,1925,1912.0,-13.0,7.0,4.0,85.0,73.0,62.0,389.0,0,0,0,0,0,0,0,
287,20240110,3,266,163,738.0,1055,1048.0,-7.0,1327,1309.0,-18.0,22.0,8.0,152.0,141.0,111.0,867.0,0,0,0,0,0,0,0,
288,20240510,12,261,268,5882.0,615,611.0,-4.0,733,734.0,1.0,39.0,4.0,78.0,83.0,40.0,190.0,0,0,0,0,0,0,0,
289,20240621,14,20,163,3759.0,1325,1325.0,0.0,1415,1403.0,-12.0,9.0,3.0,170.0,158.0,146.0,1090.0,0,0,0,0,0,0,0,
290,20240423,2,83,224,856.0,708,706.0,-2.0,1125,1119.0,-6.0,24.0,6.0,197.0,193.0,163.0,1303.0,0,0,0,0,0,0,0,
291,20240602,14,278,113,4569.0,1545,1539.0,-6.0,1735,1719.0,-16.0,9.0,3.0,110.0,100.0,88.0,649.0,0,0,0,0,0,0,0,
292,20240503,14,256,283,4146.0,840,847.0,7.0,1410,1415.0,5.0,21.0,7.0,210.0,208.0,180.0,1557.0,0,0,0,0,0,0,0,
293,20240729,14,40,38,1223.0,1210,1258.0,48.0,1425,1636.0,,13.0,5.0,160.0,,,942.0,0,0,0,0,0,0,1,
294,20241120,12,233,266,3992.0,1126,1153.0,27.0,1247,1255.0,8.0,12.0,8.0,81.0,62.0,42.0,172.0,0,0,0,0,0,0,0,
295,20240614,5,124,18,3089.0,1025,1017.0,-8.0,1129,1101.0,-28.0,11.0,5.0,64.0,44.0,28.0,153.0,0,0,0,0,0,0,0,
296,20240817,13,165,268,552.0,2020,2016.0,-4.0,2150,2158.0,8.0,43.0,4.0,90.0,102.0,55.0,337.0,0,0,0,0,0,0,0,
297,20240606,12,182,90,3760.0,700,1306.0,366.0,753,1350.0,357.0,15.0,6.0,53.0,44.0,23.0,98.0,357,0,0,0,0,0,0,
298,20240817,6,184,224,1808.0,2122,2152.0,30.0,2359,21.0,22.0,17.0,13.0,157.0,149.0,119.0,861.0,22,0,0,0,0,0,0,
299,20241130,5,148,90,3090.0,605,601.0,-4.0,718,721.0,3.0,26.0,8.0,73.0,80.0,46.0,231.0,0,0,0,0,0,0,0,
300,20241007,14,138,136,3196.0,2000,1957.0,-3.0,2120,2055.0,-25.0,9.0,5.0,80.0,58.0,44.0,277.0,0,0,0,0,0,0,0,
301,20240824,10,163,50,2370.0,910,901.0,-9.0,1021,1008.0,-13.0,12.0,3.0,71.0,67.0,52.0,223.0,0,0,0,0,0,0,0,
302,20241127,4,40,165,387.0,1600,1554.0,-6.0,1925,1933.0,8.0,22.0,6.0,385.0,399.0,371.0,2611.0,0,0,0,0,0,0,0,
303,20241109,2,165,224,1989.0,2325,2342.0,17.0,723,745.0,22.0,20.0,5.0,298.0,303.0,278.0,2402.0,17,0,5,0,0,0,0,
304,20241209,12,50,268,3355.0,825,906.0,41.0,951,1046.0,55.0,32.0,5.0,86.0,100.0,63.0,326.0,41,0,14,0,0,0,0,
305,20240323,12,205,101,4076.0,905,905.0,0.0,1018,1019.0,1.0,23.0,4.0,73.0,74.0,47.0,223.0,0,0,0,0,0,0,0,
306,20241010,14,225,276,468.0,600,552.0,-8.0,840,822.0,-18.0,11.0,4.0,100.0,90.0,75.0,507.0,0,0,0,0,0,0,0,
307,20240829,10,216,165,1786.0,2145,2229.0,44.0,5,48.0,43.0,14.0,8.0,260.0,259.0,237.0,1744.0,4,0,1,0,38,0,0,
308,20240919,2,83,174,910.0,1300,1309.0,9.0,1729,1734.0,5.0,13.0,6.0,209.0,205.0,186.0,1389.0,0,0,0,0,0,0,0,
309,20241002,14,79,38,2598.0,1900,1901.0,1.0,1950,1942.0,-8.0,18.0,5.0,110.0,101.0,78.0,562.0,0,0,0,0,0,0,0,
310,20240727,12,165,82,6274.0,1423,1413.0,-10.0,1745,1729.0,-16.0,17.0,8.0,142.0,136.0,111.0,862.0,0,0,0,0,0,0,0,
311,20240713,14,214,163,1100.0,2020,2019.0,-1.0,2110,2141.0,31.0,9.0,40.0,170.0,202.0,153.0,1099.0,0,0,31,0,0,0,0,
312,20241020,9,194,231,3387.0,1725,1720.0,-5.0,1814,1805.0,-9.0,15.0,5.0,109.0,105.0,85.0,530.0,0,0,0,0,0,0,0,
313,20240303,14,77,163,3704.0,1120,1147.0,27.0,1225,1229.0,4.0,10.0,4.0,185.0,162.0,148.0,1067.0,0,0,0,0,0,0,0,
314,20240117,13,58,216,580.0,1130,1317.0,107.0,1252,1447.0,115.0,11.0,14.0,142.0,150.0,125.0,760.0,107,0,8,0,0,0,0,
315,20240921,14,163,249,3456.0,940,942.0,2.0,1105,1105.0,0.0,22.0,4.0,85.0,83.0,57.0,345.0,0,0,0,0,0,0,0,
316,20241121,5,18,25,2951.0,820,815.0,-5.0,1035,1025.0,-10.0,18.0,8.0,135.0,130.0,104.0,859.0,0,0,0,0,0,0,0,
317,20240313,2,83,38,1100.0,1312,1316.0,4.0,1500,1505.0,5.0,15.0,12.0,108.0,109.0,82.0,631.0,0,0,0,0,0,0,0,
318,20240310,5,229,18,1071.0,1645,1644.0,-1.0,1834,1841.0,7.0,31.0,5.0,109.0,117.0,81.0,526.0,0,0,0,0,0,0,0,
319,20240307,14,159,211,2874.0,1030,1026.0,-4.0,1735,1706.0,-29.0,10.0,6.0,305.0,280.0,264.0,2378.0,0,0,0,0,0,0,0,
320,20240823,5,18,123,2169.0,1355,1347.0,-8.0,1510,1453.0,-17.0,12.0,4.0,75.0,66.0,50.0,306.0,0,0,0,0,0,0,0,
321,20241206,3,222,155,18.0,714,722.0,8.0,1530,1531.0,1.0,14.0,9.0,316.0,309.0,286.0,2454.0,0,0,0,0,0,0,0,
322,20240816,14,225,95,1669.0,1705,1707.0,2.0,1920,1910.0,-10.0,9.0,3.0,75.0,63.0,51.0,347.0,0,0,0,0,0,0,0,
323,20240926,13,216,283,1414.0,845,847.0,2.0,1007,952.0,-15.0,19.0,4.0,82.0,65.0,42.0,258.0,0,0,0,0,0,0,0,
324,20240801,2,155,20,2772.0,2000,2007.0,7.0,2318,2338.0,20.0,66.0,5.0,258.0,271.0,200.0,1521.0,7,0,13,0,0,0,0,
325,20240626,7,282,73,382.0,1723,1753.0,30.0,1941,2003.0,22.0,12.0,7.0,138.0,130.0,111.0,812.0,0,0,0,0,22,0,0,
326,20240324,2,106,64,2945.0,1432,1425.0,-7.0,1640,1653.0,13.0,22.0,32.0,128.0,148.0,94.0,632.0,0,0,0,0,0,0,0,
327,20240926,13,216,183,1703.0,1950,1949.0,-1.0,2129,2112.0,-17.0,22.0,4.0,99.0,83.0,57.0,403.0,0,0,0,0,0,0,0,
328,20240904,15,98,195,3600.0,2140,2130.0,-10.0,2313,2243.0,-30.0,19.0,10.0,153.0,133.0,104.0,725.0,0,0,0,0,0,0,0,
329,20240716,13,82,224,1575.0,1010,1005.0,-5.0,1550,1536.0,-14.0,22.0,5.0,220.0,211.0,184.0,1558.0,0,0,0,0,0,0,0,
330,20240608,9,225,95,4070.0,1911,1913.0,2.0,2130,2123.0,-7.0,12.0,3.0,79.0,70.0,55.0,347.0,0,0,0,0,0,0,0,
331,20241103,5,18,20,2976.0,810,819.0,9.0,937,948.0,11.0,24.0,6.0,147.0,149.0,119.0,813.0,0,0,0,0,0,0,0,
332,20240111,2,49,64,1204.0,549,546.0,-3.0,801,758.0,-3.0,30.0,12.0,132.0,132.0,90.0,546.0,0,0,0,0,0,0,0,
333,20241124,13,216,254,335.0,915,907.0,-8.0,1316,1314.0,-2.0,42.0,4.0,181.0,187.0,141.0,1120.0,0,0,0,0,0,0,0,
334,20240528,2,83,79,2745.0,1505,,,1859,,,,,174.0,,,1192.0,0,0,0,0,0,1,0,B
335,20241208,5,79,18,410.0,600,557.0,-3.0,803,745.0,-18.0,11.0,13.0,123.0,108.0,84.0,547.0,0,0,0,0,0,0,0,
336,20240403,14,51,62,3171.0,1425,1443.0,18.0,1540,1550.0,10.0,12.0,5.0,75.0,67.0,50.0,314.0,0,0,0,0,0,0,0,
337,20241121,15,99,224,4357.0,1210,1231.0,21.0,1511,1517.0,6.0,11.0,5.0,181.0,166.0,150.0,1121.0,0,0,0,0,0,0,0,
338,20240527,3,273,266,1115.0,2057,2043.0,-14.0,2311,2253.0,-18.0,16.0,21.0,134.0,130.0,93.0,696.0,0,0,0,0,0,0,0,
339,20240906,13,268,256,336.0,1050,1049.0,-1.0,1229,1233.0,4.0,32.0,3.0,99.0,104.0,69.0,447.0,0,0,0,0,0,0,0,
340,20240520,14,51,3,768.0,1140,1401.0,141.0,1355,1554.0,119.0,8.0,7.0,255.0,233.0,218.0,1670.0,119,0,0,0,0,0,0,
341,20241231,10,106,83,3052.0,934,933.0,-1.0,1154,1151.0,-3.0,17.0,17.0,200.0,198.0,164.0,1119.0,0,0,0,0,0,0,0,
342,20241004,5,205,279,2107.0,1830,1825.0,-5.0,2025,2008.0,-17.0,15.0,6.0,235.0,223.0,202.0,1522.0,0,0,0,0,0,0,0,
343,20240927,2,83,38,1500.0,2059,2058.0,-1.0,2256,2301.0,5.0,23.0,8.0,117.0,123.0,92.0,631.0,0,0,0,0,0,0,0,
344,20240904,3,40,266,537.0,1000,952.0,-8.0,1317,1255.0,-22.0,29.0,11.0,377.0,363.0,323.0,2496.0,0,0,0,0,0,0,0,
345,20241215,5,225,18,366.0,1613,1701.0,48.0,2149,2235.0,46.0,15.0,8.0,216.0,214.0,191.0,1587.0,0,46,0,0,0,0,0,
346,20240112,14,186,184,1507.0,935,,,1310,,,,,155.0,,,990.0,0,0,0,0,0,1,0,B
